user_id,early_plays,early_unique_artists,early_unique_tracks,late_plays,late_unique_artists,late_unique_tracks,play_change,artist_change,track_change,Drift_Score,Drift_Class,raw_drift,Cluster,Drift_Label
user_000372,12849,520,3844,2893,244,1367,-0.7747859922178988,-0.5297504798464492,-0.6442132639791938,7.297760812737309e-05,Medium,0.6621035200348524,1,2
user_000376,29323,1388,8827,14183,1116,6972,-0.5163006411130814,-0.19582433405327573,-0.21012686905301314,3.4357084854963066e-05,Low,0.3283056173771192,0,1
user_000377,9412,242,1251,32798,492,2714,2.484436417720174,1.02880658436214,1.1685303514376997,0.0001876218277786195,High,1.6529756478280215,2,0
user_000380,17355,394,3665,1560,228,613,-0.9100599216409311,-0.42025316455696204,-0.8325150027277687,8.197341179454938e-05,High,0.7398544188417916,1,0
user_000381,21951,549,9246,392,105,320,-0.9820973032069971,-0.8072727272727273,-0.965286038715259,0.00010334929212780078,High,0.9246065510791948,1,0
user_000382,37347,1604,10407,1,1,1,-0.9999464496090822,-0.9987538940809969,-0.9998078401229823,0.0001120199374333804,High,0.9995471001048266,0,0
user_000383,7046,298,1979,10720,379,2681,0.5213566056477934,0.2709030100334448,0.35454545454545455,4.220984637922775e-05,Low,0.3961771816327872,1,1
user_000384,37861,1613,11403,14100,1170,6500,-0.6275685383762083,-0.27447335811648077,-0.429936864258155,4.98661182399076e-05,Medium,0.4623504820628741,0,2
user_000387,8274,863,3219,8118,807,2951,-0.018851963746223565,-0.06481481481481481,-0.08322981366459627,2.383135157563032e-06,Low,0.05195417404231275,1,1
user_000388,6169,1309,3446,6019,1221,3429,-0.024311183144246355,-0.06717557251908397,-0.004931824775166811,0.0,Low,0.03135669244597378,1,1
user_000389,10290,540,3198,3726,585,2464,-0.6378388883490429,0.08317929759704251,-0.22944670209440451,3.67425636698094e-05,Low,0.34892335524705126,1,1
user_000391,12313,1130,4461,620,225,478,-0.9495695955822641,-0.8001768346595933,-0.892649036306589,9.907636931222514e-05,High,0.8876755995227603,1,0
user_000394,28023,1242,5901,9531,759,2903,-0.6598629745932059,-0.38857602574416733,-0.50796340223653,5.8029531866609724e-05,Medium,0.5329070182314916,0,2
user_000397,14144,755,6107,10283,769,6022,-0.27295864262990455,0.018518518518518517,-0.013916175507531107,1.0130392681913282e-05,Low,0.11891386525977671,1,1
user_000400,21148,488,2470,18088,406,2564,-0.1446876920894605,-0.16768916155419222,0.03804127883447997,1.0209108663063682e-05,Low,0.11959420895238586,1,1
user_000407,15699,1226,5281,11221,339,3057,-0.2852229299363057,-0.7229013854930725,-0.42105263157894735,4.92789269846075e-05,Medium,0.4572753770961282,1,2
user_000412,36255,2942,11161,4220,1026,2894,-0.8835778905560459,-0.6510363574583758,-0.740637878516395,8.556926290348145e-05,High,0.7709334270148496,0,0
user_000415,8888,2022,6050,5335,1736,4096,-0.3997075036562043,-0.14137419673751853,-0.32292183110229716,3.0986294073983824e-05,Low,0.2991718098144264,1,1
user_000420,14349,428,2350,1,1,1,-0.9998606271777003,-0.9953379953379954,-0.9991492981709911,0.00011187454133591584,High,0.9982904389237761,1,0
user_000423,23409,450,2638,19861,738,3945,-0.15155916275096112,0.6385809312638581,0.49526335733232285,4.274204123339635e-05,Medium,0.4007769516792387,0,2
user_000425,10414,816,4905,7920,628,4216,-0.23946231397023524,-0.23011015911872704,-0.14044027721157765,2.0316207946303206e-05,Low,0.2069500564871855,1,1
user_000426,25134,488,5242,6816,386,3475,-0.7287845633578676,-0.2085889570552147,-0.3370207896242609,4.903842909435385e-05,Medium,0.4551967493469897,0,2
user_000427,83880,4031,27099,27854,2503,12097,-0.6679224138958763,-0.37896825396825395,-0.5535793357933579,5.965237046434933e-05,Medium,0.5469332424868341,3,2
user_000429,30357,1262,3791,19611,2720,6668,-0.3539758877396403,1.154394299287411,0.7587025316455697,7.91578428978093e-05,High,0.7155194043757502,0,0
user_000431,24023,1020,6499,52037,1007,8735,1.166083916083916,-0.012732615083251714,0.344,6.272075543101174e-05,Medium,0.5734533509585419,2,2
user_000436,26806,954,3009,7932,638,1743,-0.7040698325064348,-0.3308900523560209,-0.4205980066445183,5.504068403521479e-05,Medium,0.5070743507027358,0,2
user_000437,20366,1431,4965,3765,619,1840,-0.8150930426670595,-0.5670391061452514,-0.6292790978654853,7.561894898030176e-05,High,0.6849326782700448,1,0
user_000439,14789,910,5851,6181,516,2915,-0.5820148749154834,-0.43249176728869376,-0.5017088174982912,5.573393426951721e-05,Medium,0.5130661254022889,1,2
user_000442,21664,396,4588,1,1,1,-0.9999076852065544,-0.9949622166246851,-0.9995641752015689,0.00011187807629377984,High,0.998320991630498,1,0
user_000445,24874,358,2000,32627,403,2839,0.311678391959799,0.12534818941504178,0.4192903548225887,2.9700992003298194e-05,Low,0.2880629200552087,2,1
user_000451,40212,1919,9920,55667,3293,16828,0.3843284509984333,0.715625,0.6963007761314384,6.316686835051222e-05,Medium,0.5773091132388048,2,2
user_000452,4058,53,631,17514,242,2143,3.3151022419315104,3.5,2.392405063291139,0.000354321314079919,High,3.093762415759946,1,0
user_000453,19717,582,4792,12177,549,4620,-0.38239172329850896,-0.05660377358490566,-0.0358856665971208,1.7279475504045066e-05,Low,0.18070352137401152,1,1
user_000458,54518,810,3301,58578,1253,5658,0.07446945101707661,0.5462392108508015,0.7138098122350091,4.355489793812822e-05,Medium,0.4078024873325738,3,2
user_000460,23374,407,903,368,42,83,-0.9842139037433155,-0.8946078431372549,-0.9070796460176991,0.00010445830942374744,High,0.9341918082438123,1,0
user_000461,12988,1603,5240,4454,1247,3159,-0.6570174763261221,-0.22194513715710723,-0.3970616294600267,4.8264656746126975e-05,Medium,0.448509020515589,1,2
user_000467,14805,1520,6661,6547,1464,4411,-0.5577468593813318,-0.036817882971729124,-0.3377364154908436,3.5185431548363873e-05,Low,0.33546503329130456,1,1
user_000469,8047,392,2864,9464,380,2472,0.17606858846918488,-0.030534351145038167,-0.13682373472949388,1.0329512452595424e-05,Low,0.12063486115003358,1,1
user_000471,1,1,1,26923,1838,12323,13461.0,918.5,6161.0,0.8687032798571253,High,7508.250000000001,2,0
user_000476,10261,280,1675,8567,240,985,-0.165075034106412,-0.1423487544483986,-0.4116945107398568,2.3242608750892548e-05,Low,0.2322429931990414,1,1
user_000477,10434,2304,6887,4141,1219,2772,-0.6030666027791087,-0.47071583514099785,-0.5974157955865272,6.135697026345713e-05,Medium,0.5616661303299011,1,2
user_000479,15111,2163,6465,1168,399,785,-0.9226442562202224,-0.8151571164510166,-0.8784410763996289,9.785706855465502e-05,High,0.8771371603432827,1,0
user_000480,46189,533,5154,1011,188,614,-0.978090495778307,-0.6460674157303371,-0.8806983511154219,9.463235816949192e-05,High,0.8492659283650505,0,0
user_000482,19642,224,2237,26649,269,2967,0.356717405691595,0.2,0.3261840929401251,3.114484751472067e-05,Low,0.3005421901586755,2,1
user_000483,14201,1232,8508,18716,3306,11911,0.31791297000422475,1.6820762368207625,0.399929486426137,8.335169022082493e-05,High,0.7517669049757597,1,0
user_000491,15980,797,3727,123,45,101,-0.9922407859332958,-0.9423558897243107,-0.9726394849785408,0.00010876272204573901,High,0.9713949267841737,1,0
user_000493,30171,400,3770,12288,226,2365,-0.5927018427681294,-0.4339152119700748,-0.37258021744895253,5.179587039692749e-05,Medium,0.47902936593295997,0,2
user_000496,25376,778,4040,10880,647,2263,-0.571225913228514,-0.1681643132220796,-0.43974263796090074,4.390893666464367e-05,Medium,0.41086245064629967,0,2
user_000499,32827,1500,4820,20131,1961,6166,-0.3867430242475935,0.30712858094603596,0.27919518772039,3.462189082337529e-05,Low,0.3305943402989652,0,1
user_000501,19738,630,4283,6719,460,2257,-0.659557221743756,-0.2694136291600634,-0.472922502334267,5.2662970483382186e-05,Medium,0.4865237281458015,1,2
user_000502,1,1,1,12034,799,4390,6016.5,399.0,2194.5,0.36846138770896447,High,3184.6499999999996,1,0
user_000503,28839,604,4274,17567,370,3470,-0.3908460471567268,-0.3867768595041322,-0.1880701754385965,3.4413420724233356e-05,Low,0.3287925293455093,0,1
user_000505,9372,466,1995,7904,778,2451,-0.15662007895017604,0.6680942184154176,0.22845691382765532,3.473979302815835e-05,Low,0.3316133712529923,1,1
user_000507,16279,540,3099,13457,354,2753,-0.17334152334152333,-0.3438077634011091,-0.11161290322580646,2.0201983136286633e-05,Low,0.205962809324684,1,1
user_000509,24116,715,4691,17325,2026,9930,-0.2815856035161919,1.8310055865921788,1.1165814151747655,0.00011171486367650401,High,0.99691034193656,0,0
user_000511,20195,511,2280,986,134,584,-0.9511289364230541,-0.736328125,-0.7435335379219641,9.175652786702161e-05,High,0.8244100734458109,1,0
user_000512,37494,977,4732,6779,585,2008,-0.8191758901186825,-0.40081799591002043,-0.5755334882738221,6.817283789071715e-05,Medium,0.6205758013026258,0,2
user_000514,17721,234,3114,19013,366,3582,0.07290373547003724,0.5617021276595745,0.15024077046548956,2.4457620641978088e-05,Low,0.24274436362553412,1,1
user_000515,9729,735,4165,45581,2493,10268,3.684686536485098,2.3885869565217392,1.4649543927028326,0.0003006565685158581,High,2.6299370193614107,2,0
user_000517,9179,342,1182,20571,480,2548,1.2409586056644881,0.40233236151603496,1.15469146238377,0.00010784818770598522,High,0.9634905894357368,1,0
user_000518,22305,661,2256,8642,501,1547,-0.6125257778176275,-0.24169184290030213,-0.3141338059370846,4.4012552677627836e-05,Medium,0.41175800577826704,1,2
user_000522,40424,547,4208,11427,440,2689,-0.7173036487322202,-0.19525547445255476,-0.3608933238298883,4.8872902392583227e-05,Medium,0.45376609897762105,0,2
user_000524,3221,154,868,11614,437,1974,2.6049037864680322,1.8258064516129033,1.2727272727272727,0.00022447769922902998,High,1.9715216318892659,1,0
user_000525,25649,205,1921,1,1,1,-0.9999220272904483,-0.9902912621359223,-0.9989594172736732,0.00011169561956696703,High,0.996744014739058,1,0
user_000529,22424,1033,6715,86247,958,11156,2.8460646599777033,-0.0725338491295938,0.6612567004169149,0.0001535581943279435,High,1.3585630288550339,2,0
user_000532,5851,180,842,28705,960,3805,3.9053315105946687,4.30939226519337,3.5148279952550414,0.00044869068897927865,High,3.909398682372391,2,0
user_000534,18000,917,3703,712,332,537,-0.9603910893839231,-0.6372549019607843,-0.8547516198704104,9.260673069087029e-05,High,0.8317583923029277,1,0
user_000535,21679,1862,5359,3503,745,1469,-0.8383763837638376,-0.5995705850778315,-0.7257462686567164,8.117406037567426e-05,High,0.7329456096258995,1,0
user_000536,14402,353,2168,45917,975,9025,2.1880858154551137,1.7570621468926553,3.161364684186261,0.00026835597362221406,High,2.3507623755057203,2,0
user_000540,847,85,520,19929,790,4289,22.50235849056604,8.19767441860465,7.234165067178503,0.0015734246460344554,High,13.630495241961363,1,0
user_000543,62902,1695,6347,29105,1535,5427,-0.5372875697502504,-0.09433962264150944,-0.14492753623188406,2.954274353137692e-05,Low,0.2866951755621182,3,1
user_000544,63225,2144,10699,94634,3744,12490,0.4967734792648594,0.745920745920746,0.16738317757009347,5.106362655470636e-05,Medium,0.4727005687531956,3,2
user_000550,12022,583,4068,2717,494,1825,-0.7739332945188389,-0.1523972602739726,-0.5512410911771934,5.6613106021215355e-05,Medium,0.5206648232428853,1,2
user_000552,21350,656,1962,8895,656,1497,-0.5833450423867734,0.0,-0.2368823229750382,3.15915113306705e-05,Low,0.30440271384722084,1,1
user_000553,9682,313,3873,9404,275,4043,-0.028710110502943302,-0.12101910828025478,0.04388229220443986,3.4244716021213287e-06,Low,0.06095446434658571,1,1
user_000554,3120,398,1828,23181,569,3735,6.4277475168215314,0.42857142857142855,1.042646254784035,0.00034491509764329883,High,3.0124643117352514,1,0
user_000557,14836,412,2922,206,54,94,-0.986048392532183,-0.8668280871670703,-0.9674991447143346,0.00010567613837539881,High,0.9447175265772947,1,0
user_000558,9112,655,2627,4250,696,1762,-0.5335235378031383,0.0625,-0.3291476407914764,3.465768469036788e-05,Low,0.33090370735869823,1,1
user_000564,19531,1713,7150,11104,1204,3893,-0.43144583248003276,-0.2969661610268378,-0.45546077471682284,4.245619920689091e-05,Medium,0.39830641371511133,1,2
user_000565,22401,1584,7931,20163,1428,5458,-0.09990179448263548,-0.09842271293375394,-0.31177508825012606,1.5233493196754088e-05,Low,0.16302005814821818,0,1
user_000569,26809,845,4992,16944,645,4667,-0.3679597165236852,-0.2364066193853428,-0.06509112757861005,2.3866258626250886e-05,Low,0.23763321069865997,0,1
user_000570,30081,790,6453,20734,633,5553,-0.3107173725151253,-0.19848293299620734,-0.13944840409048653,2.248168906086324e-05,Low,0.2256663501320583,0,1
user_000571,3079,421,2470,15887,1760,11111,4.158441558441559,3.1729857819905214,3.4969647915823554,0.00042033984339668337,High,3.6643617954484866,1,0
user_000573,5881,313,1472,12153,632,2700,1.0663039782386943,1.015923566878981,0.8336727766463,0.00010992036938885054,High,0.9814004943530621,1,0
user_000575,17691,639,3271,196,84,179,-0.9888650237395433,-0.8671875,-0.9449877750611247,0.00010503759589494107,High,0.9391985920141547,1,0
user_000577,42765,3751,13181,37548,2007,7695,-0.1219894308562877,-0.464818763326226,-0.4161735700197239,3.2597034847134116e-05,Low,0.31309347234630003,3,1
user_000584,4930,746,2105,8457,1361,3731,0.7152707361589942,0.8232931726907631,0.7720797720797721,8.48503880084351e-05,High,0.7647201778947582,1,0
user_000593,22131,614,3834,33169,611,4465,0.4987348635459967,-0.004878048780487805,0.16453715775749675,2.5333951478094558e-05,Low,0.25031850737979405,2,1
user_000594,36176,812,4346,9279,418,2367,-0.7434834286977914,-0.48462484624846247,-0.4552564987347596,6.340389916345217e-05,Medium,0.5793577749740831,0,2
user_000595,9508,710,2775,10617,990,3158,0.11662635398043958,0.39381153305203936,0.13796829971181557,2.022763182522241e-05,Low,0.2061844914213323,1,1
user_000601,3785,96,504,11470,356,1314,2.0298468040147912,2.6804123711340204,1.603960396039604,0.00023902457515947724,High,2.0972505517580036,1,0
user_000603,27935,792,4857,25908,797,5219,-0.07255870561282933,0.006305170239596469,0.07451626183614657,2.53536644154397e-06,Low,0.053269911867854645,0,1
user_000604,21460,564,5374,10581,663,4249,-0.5069195284469503,0.1752212389380531,-0.20930232558139536,3.317917039444206e-05,Low,0.31812488073461465,1,1
user_000607,11845,252,1180,1927,316,769,-0.8372446395407732,0.25296442687747034,-0.34801016088060965,5.597969409361399e-05,Medium,0.5151902321437334,1,2
user_000609,2447,706,1712,9158,2007,4914,2.741421568627451,1.84016973125884,1.869235259778167,0.00025199915934493545,High,2.2093901247620824,1,0
user_000610,44874,945,4645,26795,740,3673,-0.40287465181058496,-0.2167019027484144,-0.20921222557038313,2.980063070595579e-05,Low,0.2889240992198733,0,1
user_000611,14395,581,7513,18088,902,11528,0.2565295915532092,0.5515463917525774,0.5343359063082247,4.593532074594911e-05,Medium,0.42837652603952425,1,2
user_000612,31553,256,2967,49489,265,2982,0.5684223870190784,0.03501945525291829,0.005053908355795148,2.406963122836213e-05,Low,0.23939096389024542,2,1
user_000614,3318,147,1357,8972,359,2192,1.7035251581801747,1.4324324324324325,0.6148748159057438,0.00014627361081842363,High,1.2956022377735228,1,0
user_000615,7032,1210,2935,8867,1707,4355,0.260912839471065,0.41040462427745666,0.48365122615803813,3.9479863755392615e-05,Low,0.3725818909190744,1,1
user_000617,27182,1951,8859,7956,1174,3946,-0.707280285472538,-0.3980532786885246,-0.5545146726862302,6.21687664149063e-05,Medium,0.5686824996014416,0,2
user_000620,18037,364,3167,5450,237,2077,-0.6978046346601618,-0.34794520547945207,-0.3440656565656566,5.2686270714482776e-05,Medium,0.4867251124775973,1,2
user_000625,16243,202,2369,17612,260,2905,0.08427727160797834,0.2857142857142857,0.22616033755274262,1.8039600469687178e-05,Low,0.1872732956232998,1,1
user_000627,1634,688,1185,17644,2583,6741,9.792048929663608,2.7503628447024675,4.684654300168634,0.0007076194412257231,High,6.147324715326774,1,0
user_000628,11752,494,1584,10905,413,1558,-0.07206670637284097,-0.16363636363636364,-0.016403785488958992,5.956487769539044e-06,Low,0.08283872728673318,1,1
user_000629,11512,859,2316,7261,1423,4391,-0.3692347780769565,0.6558139534883721,0.8955545964609408,6.730840320702772e-05,Medium,0.6131044762155764,1,2
user_000630,61028,1185,10405,1,1,1,-0.999967228694555,-0.9983136593591906,-0.999807803190467,0.00011200561722105468,High,0.9994233302427192,0,0
user_000632,20226,1038,3539,14752,1672,4201,-0.27062836802293966,0.6102021174205967,0.18700564971751413,3.656789345807601e-05,Low,0.34741367735060913,1,1
user_000634,74,8,61,13974,229,3683,185.33333333333334,24.555555555555557,58.41935483870968,0.011453689254253791,High,99.02580645161291,1,0
user_000647,29302,944,8505,1,1,1,-0.9999317476026346,-0.9978835978835979,-0.999764871855161,0.00011198755752611713,High,0.9992672399626815,0,0
user_000648,29046,688,3323,1,1,1,-0.9999311460736049,-0.9970972423802612,-0.9993983152827918,0.00011194751199936224,High,0.9989211257283579,0,0
user_000650,1226,106,972,14610,696,4787,10.907905460472698,5.514018691588785,3.920863309352518,0.0008286769226827215,High,7.19362678447147,1,0
user_000651,2051,532,886,57099,2153,4303,26.826510721247562,3.041275797373358,3.8523111612175875,0.0014771834020647755,High,12.798680376076309,2,0
user_000653,9216,312,1349,9707,362,1713,0.053271129434740154,0.1597444089456869,0.2696296296296296,1.37410291244111e-05,Low,0.15012066334649102,1,1
user_000654,40133,450,2215,30016,352,1774,-0.25208053022375043,-0.21729490022172948,-0.1990072202166065,2.2488225907684275e-05,Low,0.22572284822100094,0,1
user_000661,20408,1056,6370,6294,544,2518,-0.6915576461365084,-0.48438978240302744,-0.6046146601789358,6.617684427027164e-05,Medium,0.6033243912291923,1,2
user_000665,5405,235,1420,10781,306,2042,0.9944506104328524,0.3008474576271186,0.43771991555242784,6.803106506501929e-05,Medium,0.6193504561270049,1,2
user_000667,17101,221,1350,2598,293,1053,-0.8480294702373992,0.32432432432432434,-0.21983715766099185,5.450682911685776e-05,Medium,0.5024602326905545,1,2
user_000670,14368,1028,5395,5304,404,2631,-0.630802421880437,-0.6064139941690962,-0.5122312824314307,6.439392094998104e-05,Medium,0.5879145517323329,1,2
user_000675,50713,1287,9233,25391,780,5800,-0.4993098552667902,-0.3936335403726708,-0.37177821095949753,4.60476589818031e-05,Medium,0.4293474675063666,0,2
user_000678,12335,894,2772,7732,1004,2794,-0.3731355382619974,0.12290502793296089,0.007933645870897944,1.818220363572468e-05,Low,0.1885058174459566,1,1
user_000680,25433,948,5405,34311,1050,7665,0.3490603129668947,0.10748155953635406,0.41805401405845355,3.076796612317148e-05,Low,0.2972847972652002,2,1
user_000684,15932,412,4679,49682,1898,13025,2.1182451515722085,3.598062953995157,1.7833333333333334,0.0002811934527369472,High,2.4617169468274307,2,0
user_000685,64332,2125,7697,20110,2609,9273,-0.6873921626536925,0.22765757290686736,0.2047285009093271,4.319277907024149e-05,Medium,0.40467268720633537,3,2
user_000687,7442,470,3022,7925,781,3320,0.06489318823055219,0.6602972399150743,0.09857757194839563,2.5715902693023842e-05,Low,0.25361971885126183,1,1
user_000691,57873,3504,35270,71454,4177,42003,0.23466496181359506,0.1920114122681883,0.19089336848969407,2.0523006350816797e-05,Low,0.20873741895280273,3,1
user_000692,27025,1722,9954,50525,3156,16454,0.8695330422556057,0.832269297736506,0.6529382219989954,8.816581472573403e-05,High,0.7933754728228928,2,0
user_000695,14083,1196,4629,4364,517,1740,-0.6900738426583357,-0.5672514619883041,-0.6239740820734341,6.965627782164426e-05,Medium,0.6333972002818558,1,2
user_000697,8708,424,1773,3886,302,1516,-0.5536801010448961,-0.28705882352941176,-0.14487034949267194,3.6988708814848456e-05,Low,0.3510507923245835,1,1
user_000699,7378,642,2272,8833,873,2398,0.19718118986312508,0.359253499222395,0.055433347998240214,1.9891411179425025e-05,Low,0.20327853011144062,1,1
user_000700,10934,339,2911,9890,331,2741,-0.09547325102880659,-0.023529411764705882,-0.05837912087912088,3.633587876501282e-06,Low,0.06276186020467067,1,1
user_000701,18085,388,1769,12066,257,1691,-0.33279884993917946,-0.33676092544987146,-0.04406779661016949,2.499259495581117e-05,Low,0.2473681565936841,1,1
user_000702,31397,3315,10459,64055,6526,20487,1.0401299445824574,0.968335343787696,0.9586998087954111,0.00011139694022382553,High,0.9941625236079152,2,0
user_000703,24769,1720,9896,11874,1175,5411,-0.5205894226887364,-0.3166763509587449,-0.45316762655350107,4.7186323056121884e-05,Medium,0.4391889623291684,0,2
user_000704,11114,247,2423,5624,95,1304,-0.4939271255060729,-0.6129032258064516,-0.46163366336633666,5.6528308531025135e-05,Medium,0.5199319169542655,1,2
user_000705,7148,595,3735,13060,968,5143,0.8269688068261295,0.6258389261744967,0.37687366167023556,6.944849148308592e-05,Medium,0.6316012990838714,1,2
user_000706,13272,1208,3408,2789,719,1575,-0.7897988397498682,-0.4044665012406948,-0.5376943385156937,6.562650374705505e-05,Medium,0.5985677878268638,1,2
user_000707,13742,158,1990,4931,104,1101,-0.6411263916175508,-0.33962264150943394,-0.44650929181315924,5.333014577664177e-05,Medium,0.4922901366437983,1,2
user_000709,87460,3234,10852,6038,1285,2639,-0.9309520814991825,-0.6024729520865533,-0.7567492859117295,8.663533453476769e-05,High,0.7801475039991578,3,0
user_000710,24507,631,1312,26406,742,1519,0.07748490288885262,0.17563291139240506,0.15765422696115766,1.1526460178675686e-05,Low,0.13098010266160987,2,1
user_000712,3321,145,1436,10434,271,3077,2.141180012040939,0.863013698630137,1.1419624217118998,0.0001650590155301425,High,1.4579648409189867,1,0
user_000714,15042,539,1647,12596,724,2403,-0.1626005451040351,0.3425925925925926,0.4587378640776699,3.1711451045977574e-05,Low,0.3054393550426928,1,1
user_000718,24796,943,4600,7781,603,2699,-0.6861717143202807,-0.3601694915254237,-0.41317104977178876,5.497085859454806e-05,Medium,0.506470848117276,0,2
user_000721,30320,327,3303,9134,247,2381,-0.6987236568714752,-0.24390243902439024,-0.27905569007263925,4.686096672316443e-05,Medium,0.436376901477699,0,2
user_000722,34120,2055,8216,13575,1485,3303,-0.6021218604378535,-0.2772373540856031,-0.5979067786296702,5.461463303787445e-05,Medium,0.5033919839897234,0,2
user_000727,12548,384,5134,24544,525,7148,0.955932743644912,0.36623376623376624,0.3922103213242454,6.693837594893721e-05,Medium,0.6099063237253682,2,2
user_000728,4227,319,1172,27732,835,4922,5.559366130558184,1.6125,3.1969309462915603,0.0004205959970339279,High,3.666575736110742,2,0
user_000729,16628,623,2957,17906,590,3185,0.07685368933790367,-0.052884615384615384,0.07707910750507099,4.439872426493862e-06,Low,0.06973059260206738,1,1
user_000730,2513,782,1620,23798,2855,9459,8.466587112171839,2.6475095785440614,4.835903763109192,0.0006479567366495445,High,5.631658847364712,1,0
user_000732,22181,329,1832,12965,656,2342,-0.4154720043278334,0.990909090909091,0.27823240589198034,5.9652140022247856e-05,Medium,0.5469312507714548,1,2
user_000737,4945,385,1428,10855,624,2377,1.1949049737161344,0.6191709844559585,0.6641007697690693,9.621485937114124e-05,High,0.8629435157539621,1,0
user_000740,11307,329,4040,3245,210,1996,-0.7129465864874425,-0.3606060606060606,-0.5058153922296461,5.944085037899575e-05,Medium,0.545105070445689,1,2
user_000743,4977,692,2947,15428,2257,8180,2.099437525110486,2.2582972582972585,1.775101763907734,0.00023353391998322612,High,2.049794716705692,1,0
user_000745,6274,361,3116,6217,748,3984,-0.009083665338645418,1.069060773480663,0.27847289059993585,4.3565435694764264e-05,Medium,0.4078935653596378,1,2
user_000747,44446,1383,4697,6296,646,1775,-0.8583256462753391,-0.5325144508670521,-0.6219667943805874,7.616759454154378e-05,High,0.6896746320844275,0,0
user_000750,7851,2340,6037,14868,3367,9014,0.8936576668364747,0.438701409653994,0.4930440543226234,7.007158476402819e-05,Medium,0.6369867059275751,1,2
user_000751,41880,2086,14527,6081,708,3097,-0.8547790167379002,-0.6602779108768567,-0.7867566079295154,8.615800805517243e-05,High,0.7760219623370717,0,0
user_000754,11658,392,1978,1,1,1,-0.9998284587014323,-0.9949109414758269,-0.998989388580091,0.00011185267901741045,High,0.9981014824973482,1,0
user_000755,9550,1193,4680,9961,764,4020,0.04303214323107528,-0.3592964824120603,-0.14099551377910702,1.5728736603972295e-05,Low,0.1673004561497803,1,1
user_000760,14067,803,1596,2030,322,543,-0.8556297981234007,-0.5982587064676617,-0.6593613024420789,7.962278665326955e-05,High,0.7195379219222825,1,0
user_000761,6760,977,2692,35736,2470,8285,4.285756544889809,1.5265848670756645,2.0768659487560344,0.0003197934985827735,High,2.7953378627054333,2,0
user_000762,5946,401,1748,6191,453,2237,0.04119724230704557,0.12935323383084577,0.27958833619210977,1.2473035166620427e-05,Low,0.1391613679297049,1,1
user_000766,13623,1038,5155,1104,352,940,-0.9188931297709924,-0.6602502406159769,-0.8174941815360744,9.019116101428728e-05,High,0.8108805785540123,1,0
user_000767,41541,1022,7568,18781,533,5993,-0.5478792547301526,-0.4780058651026393,-0.2080856123662307,4.554224269683107e-05,Medium,0.42497914513272206,0,2
user_000768,5901,451,845,13363,744,1452,1.2643171806167401,0.6482300884955752,0.7174940898345153,0.00010228919660890866,High,0.9154441257457233,1,0
user_000770,3148,102,1852,18719,393,6772,4.944744363289933,2.825242718446602,2.6551538046411225,0.0004154405026739853,High,3.622016702242291,1,0
user_000771,13189,337,2272,21455,468,2954,0.6266868840030326,0.3875739644970414,0.30004399472063353,4.924245411064734e-05,Medium,0.4569601413665155,1,2
user_000772,9338,392,1446,13346,634,2643,0.4291680051397366,0.6157760814249363,0.8272287491361437,6.632080554657755e-05,Medium,0.6045686512242187,1,2
user_000774,68751,6636,28237,9342,3423,6337,-0.8641057714684663,-0.48410426397468737,-0.7755506763935123,8.00856884403277e-05,High,0.7235387906978464,3,0
user_000779,24898,1438,5362,12030,1446,4938,-0.5168079039318848,0.005559416261292564,-0.07906022748461682,2.3227112023644555e-05,Low,0.23210905469652676,0,1
user_000780,3510,316,1348,18119,1309,6076,4.160922814013102,3.132492113564669,3.5048183839881393,0.00041932173607324067,High,3.655562274871083,1,0
user_000781,31574,472,3612,15594,350,3498,-0.5060965954077593,-0.25792811839323465,-0.031552726266260725,2.9842143093685843e-05,Low,0.2892828915609523,0,1
user_000782,33649,560,3881,6653,268,1909,-0.802258543833581,-0.5204991087344029,-0.5079855744461618,6.919944925778234e-05,Medium,0.6294488224876018,0,2
user_000783,43051,1556,18834,28095,1049,11755,-0.34739384929852274,-0.325626204238921,-0.3758428457658614,3.679750968964244e-05,Low,0.34939825472084385,0,1
user_000787,46260,593,2461,8752,561,1435,-0.8107909470180066,-0.05387205387205387,-0.41673436230706745,5.023032219780399e-05,Medium,0.46549830366093903,0,2
user_000788,13350,900,5073,3139,348,1528,-0.7648116245974085,-0.6126526082130965,-0.6986598344501379,7.728337954114847e-05,High,0.6993183826379337,1,0
user_000789,37117,1212,9260,11106,629,3230,-0.7007651274314349,-0.4806265457543281,-0.6511175898931001,6.808646648893828e-05,Medium,0.6198292916668025,0,2
user_000790,10886,999,2725,36195,1824,5773,2.3246991825112517,0.825,1.1181217901687455,0.0001714053363469569,High,1.5128162100551243,2,0
user_000791,56068,1916,9161,102618,2607,10172,0.8302270416807862,0.3604590505998957,0.11034708578912901,5.11367594336127e-05,Medium,0.4733326575890219,3,2
user_000792,36359,1968,14009,11790,1029,6591,-0.6757150715071507,-0.47689182326053836,-0.5294789436117059,6.25754251539585e-05,Medium,0.5721972586645336,0,2
user_000793,53100,1330,7332,32115,1267,5910,-0.3951902977345059,-0.0473328324567994,-0.1939179053593345,2.3035313957911144e-05,Low,0.23045134043864254,3,1
user_000794,24025,702,5044,1938,151,1008,-0.9192957629234996,-0.7837837837837838,-0.8,9.389043126580753e-05,High,0.8428534403045349,1,0
user_000798,45087,813,6216,4321,388,2266,-0.9041430092264017,-0.5221130221130221,-0.6353546726717066,7.839168786297107e-05,High,0.7088975121259794,0,0
